search_item,search_lat,search_lon,URL,url_lat,url_lon,distance_km,within_7km,Name,Address,Website,,Phone,Store_Type,Operating_Status,Operating_Hours,Rating,Permanently_Closed,Latitude,Longitude
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/CM+Education+Hub/data=!4m7!3m6!1s0x390cfd9d45c4bafd:0xa39757c0b02568d1!8m2!3d28.6312382!4d77.278983!16s%2Fg%2F11fj6jwzc2!19sChIJ_brERZ39DDkR0WglsMBXl6M?authuser=0&hl=en&rclk=1,28.6312382,77.278983,6.32,YES,CM Education Hub,"second floor, U-198, Metro Pillar Number 32, Vikas Marg, Above CUB Bank, Near Bank of Baroda ATM, Shakarpur, New Delhi, Delhi 110092",http://www.cmeducationhub.com/,9312722226,9312722226,Educational institution,Open,Opens 9 am,4.5,No,28.6312382,77.278983
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/Essence+Point%7CIELTS%7CPTE%7CGERMAN%7CCoaching+Classes+in+Laxminagar/data=!4m7!3m6!1s0x390cfd0dc6fe18ad:0x8f5a6d2e02e33538!8m2!3d28.6345999!4d77.2843631!16s%2Fg%2F11gk10t8nn!19sChIJrRj-xg39DDkRODXjAi5tWo8?authuser=0&hl=en&rclk=1,28.6345999,77.2843631,6.96,YES,Essence Point|IELTS|PTE|GERMAN|Coaching Classes in Laxminagar,"Metro Pillar No 55, Metro Station Laxmi Nagar, Block DA-10 2nd floor Shakarpur, Main Rd, near Goverment No.1 School Nirman Vihar, Laxmi Nagar, Delhi, 110092",https://essencepoint.in/,8750172786,8750172786,Coaching Center,Open,Opens 8 am,4.8,No,28.6345999,77.2843631
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,"https://www.google.com/maps/place/Happiness+Institute+of+English+Speaking,+Public+Speaking+and+Personality+Development/data=!4m7!3m6!1s0x390cfd1088c36957:0x2d51e1bb39041552!8m2!3d28.631136!4d77.2779408!16s%2Fg%2F11pr32qntc!19sChIJV2nDiBD9DDkRUhUEObvhUS0?authuser=0&hl=en&rclk=1",28.631136,77.2779408,6.23,YES,"Happiness Institute of English Speaking, Public Speaking and Personality Development","no.5, Metro Station Laxmi Nagar, Building No.126, D- Block Office No. 202, Gali No.6 , Metro Gate, Laxminagar, Delhi, New Delhi, Delhi 110092",https://happinessinstitute.in/,8076106087,8076106087,English language school,Open,Opens 8 am,4.8,No,28.631136,77.2779408
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/IELTS+COACHING+%7C+English+Speaking+Course+In+Laxmi+Nagar/data=!4m7!3m6!1s0x390cfd247c4b83f9:0x1fc7cb1447e328da!8m2!3d28.6323539!4d77.2797512!16s%2Fg%2F11c6cfb7_t!19sChIJ-YNLfCT9DDkR2ijjRxTLxx8?authuser=0&hl=en&rclk=1,28.6323539,77.2797512,6.45,YES,IELTS COACHING | English Speaking Course In Laxmi Nagar,"Ground Floor , office no. 423, shakarpur, Vikas Marg, near Bank of Badoda, Laxmi Nagar, Delhi, 110092",http://ieltscoachinginstitute.com/,9582876677,9582876677,English language school,Open,Opens 7 am,4.8,No,28.6323539,77.2797512
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/IELTS+Institute/data=!4m7!3m6!1s0x390ce3f10995be9d:0x8931f255837b166a!8m2!3d28.558061!4d77.20635!16s%2Fg%2F11mwjpgcr7!19sChIJnb6VCfHjDDkRahZ7g1XyMYk?authuser=0&hl=en&rclk=1,28.558061,77.20635,4.87,YES,IELTS Institute,"S-16 2nd floor, LMR House Building, Block A, Green Park Extension, Green Park, New Delhi, Delhi 110016",https://depioneereducationoverseas.com/,Phone Number Not Found,Phone Number Not Found,Educational institution,Open,Opens 10 am,3.2,No,28.558061,77.20635
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/kangokiwi+%7C+IELTS+%26+PTE+coaching/data=!4m7!3m6!1s0x390cfdb3ec9be02d:0x278e5f0bba8fcee9!8m2!3d28.6311702!4d77.2780009!16s%2Fg%2F11hz049vkd!19sChIJLeCb7LP9DDkR6c6Pugtfjic?authuser=0&hl=en&rclk=1,28.6311702,77.2780009,6.23,YES,kangokiwi | IELTS & PTE coaching,"3rd floor, d, 100, Vikas Marg, Veer Savarkar Block, Block D, Laxmi Nagar, Delhi, 110092",http://www.kangokiwi.com/,9953747909,9953747909,Coaching Center,Open,Opens 7 am,4.8,No,28.6311702,77.2780009
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/LearninGuru+%7C+Study+Abroad+and+Immigration+Consultancy/data=!4m7!3m6!1s0x390ce25b1263dab5:0x78832fc12ef6ae66!8m2!3d28.6055099!4d77.2943306!16s%2Fg%2F11b6sj_mrj!19sChIJtdpjElviDDkRZq72LsEvg3g?authuser=0&hl=en&rclk=1,28.6055099,77.2943306,6.69,YES,LearninGuru | Study Abroad and Immigration Consultancy,"Office No. 16, floor 21, Gold Tower, Wave One, Pocket 5, Sector 18, Mayur Vihar, Noida, Delhi, Uttar Pradesh 201301",https://learninguru.com/,9910367036,9910367036,Educational institution,Open,Opens 10 am,4.9,No,28.6055099,77.2943306
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/Lingua+Franca:+IELTS+and+spoken+English+center/data=!4m7!3m6!1s0x390ce3533cd65341:0xab772d77aba8ecd!8m2!3d28.630096!4d77.2775322!16s%2Fg%2F11dx8qj1rp!19sChIJQVPWPFPjDDkRzY66etdytwo?authuser=0&hl=en&rclk=1,28.630096,77.2775322,6.13,YES,Lingua Franca: IELTS and spoken English center,"U-87, 1st and Ground Floor, Shakarpur, Delhi, 110092",https://linguafranca.net.in/,9953311616,9953311616,English language school,Open,Opens 8 am,4.7,No,28.630096,77.2775322
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/Niev+Education+-+Spoken+English+Classes+In+Delhi/data=!4m7!3m6!1s0x390ce4a11bffffff:0xfbd3f1fa88b818bc!8m2!3d28.6110527!4d77.2893025!16s%2Fg%2F11ggsg8k8g!19sChIJ____G6HkDDkRvBi4iPrx0_s?authuser=0&hl=en&rclk=1,28.6110527,77.2893025,6.31,YES,Niev Education - Spoken English Classes In Delhi,"Gate no-2, Prahalad Complex, D-32, opp. Una Enclave, Adarsh Mohalla, Awadhpuri, Una Enclave, Mayur Vihar, Delhi, 110091",https://nieveducation.com/,8860201978,8860201978,Education center,Open,Opens 7:30 am,4.8,No,28.6110527,77.2893025
"IELTS Coaching or Tuition Institutes in Greater Kailash I, Delhi",28.5532713,77.2278239,https://www.google.com/maps/place/T.I.M.E./data=!4m7!3m6!1s0x390ce3cabc2e8b11:0x4825f7df3acb5495!8m2!3d28.5541775!4d77.2437636!16s%2Fg%2F124yndryq!19sChIJEYsuvMrjDDkRlVTLOt_3JUg?authuser=0&hl=en&rclk=1,28.5541775,77.2437636,1.56,YES,T.I.M.E.,"F-09, First FLOOR, above OPTIMA MART, East of Kailash, New Delhi, Delhi 110048",http://www.time4education.com/,9811951804,9811951804,Coaching Center,Open,Opens 8:30 am,4.6,No,28.5541775,77.2437636
"IELTS Coaching or Tuition Institutes in Greater Kailash I, Delhi",28.5532713,77.2278239,https://www.google.com/maps/place/Vandana+Study+Centre/data=!4m7!3m6!1s0x390ce17fd8421f93:0x29e734548e916b7c!8m2!3d28.533888!4d77.242558!16s%2Fg%2F12ml2vsh7!19sChIJkx9C2H_hDDkRfGuRjlQ05yk?authuser=0&hl=en&rclk=1,28.533888,77.242558,2.59,YES,Vandana Study Centre,"Main Market, M -16, Block M, Greater Kailash II, Greater Kailash, New Delhi, Delhi 110048",Not Found,9910770992,9910770992,Coaching Center,Open,Opens 11 am,4.8,No,28.533888,77.242558
"IELTS Coaching or Tuition Institutes in Greater Kailash II, Delhi",28.5347242,77.2315283,https://www.google.com/maps/place/THE+BEST+IELTS+Coaching+Center+South+Delhi/data=!4m7!3m6!1s0x390ce3c3b08fd131:0x3455ab1243f0ec1c!8m2!3d28.5332981!4d77.2438572!16s%2Fg%2F11gxmvp__s!19sChIJMdGPsMPjDDkRHOzwQxKrVTQ?authuser=0&hl=en&rclk=1,28.5332981,77.2438572,1.21,YES,THE BEST IELTS Coaching Center South Delhi,"M-65, Block M, Greater Kailash II, Market, New Delhi, Delhi 110048",Not Found,Phone Number Not Found,Phone Number Not Found,Not Found,Closed,Not Found,3.3,Yes,28.5332981,77.2438572
"IELTS Coaching or Tuition Institutes in Greater Kailash II, Delhi",28.5347242,77.2315283,https://www.google.com/maps/place/THE+EXUBERANT/data=!4m7!3m6!1s0x390ce308b0e1859f:0xbfd52fa551badc29!8m2!3d28.5520755!4d77.2402256!16s%2Fg%2F11x11w_4bs!19sChIJn4XhsAjjDDkRKdy6UaUv1b8?authuser=0&hl=en&rclk=1,28.5520755,77.2402256,2.11,YES,THE EXUBERANT,"Lower Ground Floor, B-15, Greater Kailash-1, Block B, Kailash Colony, Greater Kailash, New Delhi, Delhi 110048",Not Found,8101411954,8101411954,Education center,Open,Opens 4:30 am,4.9,No,28.5520755,77.2402256
"IELTS Coaching or Tuition Institutes in Green Park, Delhi",28.5576739,77.1986732,https://www.google.com/maps/place/Best+English+Learning+Institute+in+Delhi+%7C+English+Speaking+Course+%7C+Launch+Pad+English/data=!4m7!3m6!1s0x390d03b6107461c5:0xf7566d11e5cd7849!8m2!3d28.558361!4d77.2081812!16s%2Fg%2F11ny1m1gs9!19sChIJxWF0ELYDDTkRSXjN5RFtVvc?authuser=0&hl=en&rclk=1,28.558361,77.2081812,0.93,YES,Best English Learning Institute in Delhi | English Speaking Course | Launch Pad English,"Gate No. 2, Thapar House, Gautam Nagar Rd, behind Axis Bank, Green Park, New Delhi, Delhi 110049",https://www.launchpadenglish.com/,9810572736,9810572736,Coaching Center,Open,Opens 9 am,4.9,No,28.558361,77.2081812
"IELTS Coaching or Tuition Institutes in Green Park, Delhi",28.5576739,77.1986732,https://www.google.com/maps/place/Studymate/data=!4m7!3m6!1s0x390ce3c502e42ded:0xbbc4bc3e307140a5!8m2!3d28.5617383!4d77.20098!16s%2Fg%2F11qqm0pfgg!19sChIJ7S3kAsXjDDkRpUBxMD68xLs?authuser=0&hl=en&rclk=1,28.5617383,77.20098,0.5,YES,Studymate,"Basement, K-7, opposite Reliance Fresh, Block K, Green Park Extension, Green Park, New Delhi, Delhi 110016",Not Found,9211199946,9211199946,Coaching Center,Open,Opens 11 am,4.8,No,28.5617383,77.20098
"IELTS Coaching or Tuition Institutes in Gulmohar Park, Delhi",28.5575086,77.2074357,"https://www.google.com/maps/place/Best+Canada+Immigration+Consultants+in+Delhi,+Visitor+Visa,+Australia+Immigration,+Canada+PR,+Australia+PR+-+Visas+Avenue/data=!4m7!3m6!1s0x390ce3c7bf195555:0xcce0b41b60513b18!8m2!3d28.5493134!4d77.2503636!16s%2Fg%2F1q6j3hkd8!19sChIJVVUZv8fjDDkRGDtRYBu04Mw?authuser=0&hl=en&rclk=1",28.5493134,77.2503636,4.29,YES,"Best Canada Immigration Consultants in Delhi, Visitor Visa, Australia Immigration, Canada PR, Australia PR - Visas Avenue","201, 2nd Floor, Kushal House, 39, Nehru Place, New Delhi, Delhi 110019",https://www.visasavenue.com/,7818000777,7818000777,Visa Agent,Open,Opens 9:30 am,4.2,No,28.5493134,77.2503636
"IELTS Coaching or Tuition Institutes in Gulmohar Park, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/EdNet+Consultants+Pvt+Ltd+-+Best+Overseas+Study+Abroad+Education+Consultants+in+Delhi/data=!4m7!3m6!1s0x390ce390be0de4af:0xbd47b8e39099c055!8m2!3d28.5517277!4d77.2679676!16s%2Fg%2F11cmg4rdc_!19sChIJr-QNvpDjDDkRVcCZkOO4R70?authuser=0&hl=en&rclk=1,28.5517277,77.2679676,5.95,YES,EdNet Consultants Pvt Ltd - Best Overseas Study Abroad Education Consultants in Delhi,"2nd Floor, 261, Okhla Phase III, Okhla Industrial Estate, New Delhi, Delhi 110020",https://www.ednetconsultants.com/,1141013225,1141013225,Educational consultant,Open,Opens 10 am,4.8,No,28.5517277,77.2679676
"IELTS Coaching or Tuition Institutes in Gulmohar Park, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/iDreamCareer/data=!4m7!3m6!1s0x390ce25d2fda2ec9:0x603cb53f65b214be!8m2!3d28.5293586!4d77.1490504!16s%2Fg%2F11btx11r6c!19sChIJyS7aL13iDDkRvhSyZT-1PGA?authuser=0&hl=en&rclk=1,28.5293586,77.1490504,6.51,YES,iDreamCareer,"2nd Floor, Boulder Box Building, Pocket 9, Sector B, Vasant Kunj, New Delhi, Delhi 110070",https://www.idreamcareer.com/,9555990000,9555990000,Career guidance service,Open,Opens 10 am,4.4,No,28.5293586,77.1490504
"IELTS Coaching or Tuition Institutes in Gulmohar Park, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/IELTS+guroo/data=!4m7!3m6!1s0x390ce21c5591bf9b:0x1a67ac62dd18c65!8m2!3d28.5339798!4d77.2090201!16s%2Fg%2F11d_9d90sp!19sChIJm7-RVRziDDkRZYzRLcZ6pgE?authuser=0&hl=en&rclk=1,28.5339798,77.2090201,2.62,YES,IELTS guroo,"E-1/12, 2ND FLOOR, MALVIYA NAGAR, Delhi 110017",Not Found,9810077719,9810077719,Coaching Center,Open,Opens 9 am,4.9,No,28.5339798,77.2090201
"IELTS Coaching or Tuition Institutes in Gulmohar Park, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/Mapmystudy/data=!4m7!3m6!1s0x390d1d9667209773:0x28dc24963ed103fe!8m2!3d28.535344!4d77.1523674!16s%2Fg%2F11b5vx9gjv!19sChIJc5cgZ5YdDTkR_gPRPpYk3Cg?authuser=0&hl=en&rclk=1,28.535344,77.1523674,5.92,YES,Mapmystudy,"Plot No. 2, 3rd Floor, Nelson Mandela Marg, Pocket 4, Sector C, Vasant Kunj, New Delhi, Delhi 110070",https://www.mapmystudy.com/,8800407108,8800407108,Educational consultant,Open,Opens 10 am,4.6,No,28.535344,77.1523674
"IELTS Coaching or Tuition Institutes in Gulmohar Park, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/NEXT+Learning+Center/data=!4m7!3m6!1s0x390ce26c70d2f2e3:0xe0e516bbef010a4b!8m2!3d28.5577496!4d77.2114922!16s%2Fg%2F11kpgdswrm!19sChIJ4_LScGziDDkRSwoB77sW5eA?authuser=0&hl=en&rclk=1,28.5577496,77.2114922,0.4,YES,NEXT Learning Center,"176 A, Basement, B2, Gautam Nagar Rd, Gulmohar Enclave, Gulmohar Park, New Delhi, Delhi 110049",Not Found,7827752855,7827752855,Coaching Center,Open,Opens 10 am,4.8,No,28.5577496,77.2114922
"IELTS Coaching or Tuition Institutes in Gulmohar Park, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/Peerless+Immigration+Services/data=!4m7!3m6!1s0x390cfd0fbf39f587:0x76319fc26f1d43f!8m2!3d28.5497633!4d77.2499722!16s%2Fg%2F11kd8pwjrc!19sChIJh_U5vw_9DDkRP9TxJvwZYwc?authuser=0&hl=en&rclk=1,28.5497633,77.2499722,4.24,YES,Peerless Immigration Services,"410, 4th Floor, CHIRANJIV TOWER, 43, Nehru Place, New Delhi, Delhi 110019",https://www.peerlessimmigration.com/,8595010514,8595010514,Visa Agent,Open,Opens 10 am,4.4,No,28.5497633,77.2499722
"IELTS Coaching or Tuition Institutes in Gulmohar Park, Delhi",28.5575086,77.2074357,"https://www.google.com/maps/place/SK+Vidyarthi+Classes%C2%AE+-+Home+Tuition,+Coaching+for+all+Subjects+1st+to+12th+%26+Govt.+Job+Exam/data=!4m7!3m6!1s0x390ce382dcffa437:0x6ceba8b94a04c4cf!8m2!3d28.5762238!4d77.2576482!16s%2Fg%2F11rbnkpv2r!19sChIJN6T_3ILjDDkRz8QESrmo62w?authuser=0&hl=en&rclk=1",28.5762238,77.2576482,5.33,YES,"SK Vidyarthi Classes® - Home Tuition, Coaching for all Subjects 1st to 12th & Govt. Job Exam","Second Floor, 517, Phase 2, Hari Nagar Ashram, New Delhi, Delhi 110014",http://www.skvidyarthiclasses.com/,9313047902,9313047902,Coaching Center,Open,Opens 9:30 am,5,No,28.5762238,77.2576482
"IELTS Coaching or Tuition Institutes in Hauz Khas Enclave, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/ADR+CLASSES/data=!4m7!3m6!1s0x390d1d82fe316dbf:0xf0a7e9f752ced58!8m2!3d28.5655501!4d77.1881967!16s%2Fg%2F11g0mc_qht!19sChIJv20x_oIdDTkRWO0sdZ9-Cg8?authuser=0&hl=en&rclk=1,28.5655501,77.1881967,2.08,YES,ADR CLASSES,"A first, Shri Ram Mandir, 38, Mohammadpur, Rama Krishna Puram, New Delhi, Delhi 110066",Not Found,8285730112,8285730112,Coaching Center,Open,Opens 9 am,4.9,No,28.5655501,77.1881967
"IELTS Coaching or Tuition Institutes in Hauz Khas Enclave, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/Chetanya+Career+Consultants+Pvt.+Ltd./data=!4m7!3m6!1s0x390ce34645031673:0x1a2b8e89e23425ed!8m2!3d28.5689305!4d77.2236395!16s%2Fg%2F11sb96h714!19sChIJcxYDRUbjDDkR7SU04omOKxo?authuser=0&hl=en&rclk=1,28.5689305,77.2236395,2.03,YES,Chetanya Career Consultants Pvt. Ltd.,"N-12 , First Floor, South Extension I, Block N, New Delhi, Delhi 110003",http://www.chetanyadelhi.com/,9818072783,9818072783,Educational consultant,Closed,Not Found,4.7,No,28.5689305,77.2236395
"IELTS Coaching or Tuition Institutes in Hauz Khas Enclave, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/Crackerssuper15+classes/data=!4m7!3m6!1s0x390ce3feb8d073ff:0x7f23c51de591201a!8m2!3d28.5409217!4d77.2024306!16s%2Fg%2F11w21_lmt_!19sChIJ_3PQuP7jDDkRGiCR5R3FI38?authuser=0&hl=en&rclk=1,28.5409217,77.2024306,1.91,YES,Crackerssuper15 classes,"matro station, near hauz khas, Vijay Mandal Enclave, Kalu Sarai, Delhi, New Delhi, Delhi 110016",https://www.cs-15.com/,1146026978,1146026978,Education center,Open,Opens 9 am,5,No,28.5409217,77.2024306
"IELTS Coaching or Tuition Institutes in Hauz Khas Enclave, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/Excellent+Track/data=!4m7!3m6!1s0x390ce38061df8837:0x3c1e4ac10635f31c!8m2!3d28.5720484!4d77.2232471!16s%2Fg%2F11gk7jydxm!19sChIJN4jfYYDjDDkRHPM1BsFKHjw?authuser=0&hl=en&rclk=1,28.5720484,77.2232471,2.24,YES,Excellent Track,"1687, Basement, Uday Chand Marg, near Chopal, South Extension I, Mahaveer Nagar, Kotla Mubarakpur, New Delhi, Delhi 110003",https://www.ostello.co.in/institute/excellent-track,Phone Number Not Found,Phone Number Not Found,Coaching Center,Closed,Not Found,4.7,No,28.5720484,77.2232471
"IELTS Coaching or Tuition Institutes in Hauz Khas Enclave, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/adarshacademy/data=!4m7!3m6!1s0x390ce21c51aae6d9:0x13cd737a8af5f483!8m2!3d28.53201!4d77.2128846!16s%2Fg%2F11vk1y3gmf!19sChIJ2eaqURziDDkRg_T1inpzzRM?authuser=0&hl=en&rclk=1,28.53201,77.2128846,2.88,YES,Name Not Found,Not Found,Not Found,Phone Number Not Found,Phone Number Not Found,Not Found,Open,Opens 11 am,4.6,No,28.53201,77.2128846
"IELTS Coaching or Tuition Institutes in Hauz Khas Enclave, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/PIE+Education/data=!4m7!3m6!1s0x390ce2057bffffff:0x5cf93904afc633f6!8m2!3d28.5419526!4d77.2041937!16s%2Fg%2F1v_vr8v6!19sChIJ____ewXiDDkR9jPGrwQ5-Vw?authuser=0&hl=en&rclk=1,28.5419526,77.2041937,1.76,YES,PIE Education,"44a/2, Kalu Sarai, Saravapriya Vihar, Kalu Sarai, New Delhi, Delhi 110016",http://www.pieeducation.in/,1141038806,1141038806,Coaching Center,Closed,Not Found,2.4,No,28.5419526,77.2041937
"IELTS Coaching or Tuition Institutes in Hauz Khas Enclave, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/Sigma+Tutorials/data=!4m7!3m6!1s0x390d1df4cadb7399:0x8181c30496758ce6!8m2!3d28.5252053!4d77.1477797!16s%2Fg%2F11ss4hg3cj!19sChIJmXPbyvQdDTkR5ox1lgTDgYE?authuser=0&hl=en&rclk=1,28.5252053,77.1477797,6.85,YES,Sigma Tutorials,"Flat No. 6054/1, Santushti Apartments, D-6, near Vasant Valley School, IAA Colony, Sector D, Vasant Kunj, New Delhi, Delhi 110070",Not Found,9654448004,9654448004,Private Tutor,Open,Opens 8 am,3.3,No,28.5252053,77.1477797
"IELTS Coaching or Tuition Institutes in Hauz Khas Enclave, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/Techno+Kaksha+-+Best+Computer+Institute+in+Delhi/data=!4m7!3m6!1s0x390ce1443c8d3f11:0xd5ce6d52cff325f8!8m2!3d28.5198604!4d77.2034508!16s%2Fg%2F11fkp5xx1x!19sChIJET-NPEThDDkR-CXzz1JtztU?authuser=0&hl=en&rclk=1,28.5198604,77.2034508,4.2,YES,Techno Kaksha - Best Computer Institute in Delhi,"33-B, First Floor, Metro Station, Mehrauli - Badarpur Rd, near Baby Joy IVF Fertility Center, Saidulajab, Saiyad Ul Ajaib Village, Saket, New Delhi, Delhi 110030",https://www.technokaksha.com/,8447991962,8447991962,Software Training Institute,Open,Opens 9 am,4.9,No,28.5198604,77.2034508
"IELTS Coaching or Tuition Institutes in Hauz Khas Enclave, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/TELW+The+English+Workshop/data=!4m7!3m6!1s0x390ce223ae115af1:0x69083c6ec0701a3d!8m2!3d28.5273522!4d77.2089851!16s%2Fg%2F11c2nqt5yb!19sChIJ8VoRriPiDDkRPRpwwG48CGk?authuser=0&hl=en&rclk=1,28.5273522,77.2089851,3.36,YES,TELW The English Workshop,telw.co.in,http://www.telw.co.in/,9211392003,9211392003,English language school,Open,Opens 7 am,4.9,No,28.5273522,77.2089851
"IELTS Coaching or Tuition Institutes in Hauz Khas Enclave, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/USA+UnivQuest/data=!4m7!3m6!1s0x390ce21005555555:0xb3880a31557aac0!8m2!3d28.5412974!4d77.2035268!16s%2Fg%2F1yg93py0z!19sChIJVVVVBRDiDDkRwKpXFaOAOAs?authuser=0&hl=en&rclk=1,28.5412974,77.2035268,1.84,YES,USA UnivQuest,"32 & 32/1, Chaudhary House, Begumpur opposite Vijay Mandal enclave gate no., 1 Kalusarai,, Sarvapriya Vihar, New Delhi, Delhi 110016",http://www.usaunivquest.com/,1146024602,1146024602,Coaching Center,Closed,Not Found,3.9,No,28.5412974,77.2035268
"IELTS Coaching or Tuition Institutes in Hauz Khas Enclave, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/Vidya+Shakti+Academy/data=!4m7!3m6!1s0x390d1d847aaaaaab:0x9785673ada4f5fcf!8m2!3d28.567924!4d77.1880786!16s%2Fg%2F11y7hjlzmm!19sChIJq6qqeoQdDTkRz19P2jpnhZc?authuser=0&hl=en&rclk=1,28.567924,77.1880786,2.22,YES,Vidya Shakti Academy,"2nd Floor, Mohammadpur, 39/4, near Ram Mandir, Bhikaji Cama Place, Rama Krishna Puram, New Delhi, Delhi 110066",http://vidyashaktiacademy.in/,9958003387,9958003387,Education center,Open,Opens 9 am,5,No,28.567924,77.1880786
"IELTS Coaching or Tuition Institutes in Hauz Khas Enclave, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/Visa+Walk+%7C+Australia+immigration+consultants+in+Delhi+%7C+Canada+Work+Permit+Visa+%7C+Study+Visa+Consultant/data=!4m7!3m6!1s0x390ce4ffd0000001:0xa0cd45582b900d8f!8m2!3d28.5382672!4d77.1982805!16s%2Fg%2F12hl9451t!19sChIJAQAA0P_kDDkRjw2QK1hFzaA?authuser=0&hl=en&rclk=1,28.5382672,77.1982805,2.32,YES,Visa Walk | Australia immigration consultants in Delhi | Canada Work Permit Visa | Study Visa Consultant,"97/1, 3rd Floor, Sri Aurobindo Marg, Adchini, New Delhi, Delhi 110016",http://www.visawalk.com/,8586899360,8586899360,Visa Agent,Open,Opens 10 am,4.7,No,28.5382672,77.1982805
"IELTS Coaching or Tuition Institutes in Hauz Khas, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/Council+Of+International+Languages/data=!4m7!3m6!1s0x390d1d7bf1053ff5:0x1879d41836ebf9c8!8m2!3d28.5530772!4d77.1946585!16s%2Fg%2F11h852vh6z!19sChIJ9T8F8XsdDTkRyPnrNhjUeRg?authuser=0&hl=en&rclk=1,28.5530772,77.1946585,1.34,YES,Council Of International Languages,"303, Floor No. 3 Daryacha Building, Hauz Khas Village, New Delhi, Delhi 110016",https://council-of-international-languages.ueniweb.com/,9773746687,9773746687,Language school,Open,Opens 9:30 am,4.5,No,28.5530772,77.1946585
"IELTS Coaching or Tuition Institutes in Hauz Khas, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/E-Guroo+The+English+Guroo/data=!4m7!3m6!1s0x390d1df5f8a9aa4b:0x7a7f60615adfff0f!8m2!3d28.5470119!4d77.1945142!16s%2Fg%2F11g6jv45vg!19sChIJS6qp-PUdDTkRD__fWmFgf3o?authuser=0&hl=en&rclk=1,28.5470119,77.1945142,1.72,YES,E-Guroo The English Guroo,"59A/2, Kalu Sarai Rd, Near Metro Station, Deer Park, Hauz Khas, New Delhi, Delhi 110016",http://eguroo.in/,9210357777,9210357777,English language school,Closed,Not Found,2.3,No,28.5470119,77.1945142
"IELTS Coaching or Tuition Institutes in Jangpura, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/Amity+Institute+For+Competitive+Examinations/data=!4m7!3m6!1s0x390ce24e4b22ca33:0x86f36e74da6bf0e1!8m2!3d28.5677597!4d77.2267535!16s%2Fg%2F1trvjt94!19sChIJM8oiS07iDDkR4fBr2nRu84Y?authuser=0&hl=en&rclk=1,28.5677597,77.2267535,2.2,YES,Amity Institute For Competitive Examinations,"No. E, AKC House, 23, Mahatma Gandhi Rd, Block E, Defence Colony, New Delhi, Delhi 110024",http://www.amity.edu/aice,9818788293,9818788293,Coaching Center,Open,Opens 9 am,4.6,No,28.5677597,77.2267535
"IELTS Coaching or Tuition Institutes in Jangpura, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/Coaching+institute/data=!4m7!3m6!1s0x390ce30d398572d1:0x2736e4400471726!8m2!3d28.5661009!4d77.2384295!16s%2Fg%2F11sff4tks6!19sChIJ0XKFOQ3jDDkRJhdHAERucwI?authuser=0&hl=en&rclk=1,28.5661009,77.2384295,3.17,YES,Coaching institute,"G-25, Block L, Part-3, Lajpat Nagar, New Delhi, Delhi 110024",Not Found,Phone Number Not Found,Phone Number Not Found,Education center,Open,Opens 8 am,4.7,No,28.5661009,77.2384295
